id,estacion_salida,estacion_llegada,tipo_pmr,hora
35065,SMA,CUL,PMR_ADULTO_MAYOR,15:00
35066,PUE,NAR,PMR_SILLA,10:00
35067,CUL,UNI,PMR_AUDITIVO,17:00
35068,ANG,PUE,PMR_AUDITIVO,13:00
35069,UNI,ANG,PMR_AUDITIVO,17:00
35070,VMA,MAT,PMR_AUDITIVO,07:00
35071,UNI,JAR,PMR_AUDITIVO,09:00
35072,MAT,SMA,PMR_ADULTO_MAYOR,19:00
35073,NAR,SMA,PMR_AUDITIVO,09:00
35074,ANG,MAT,PMR_AUDITIVO,18:00
35075,CUL,ANG,PMR_SILLA,14:00
35076,ANG,VMA,PMR_AUDITIVO,08:00
35077,ANG,CUL,PMR_VISUAL,15:00
35078,SMA,GAM,PMR_AUDITIVO,15:00
35079,GAM,UNI,PMR_VISUAL,06:00
35080,CUL,ANG,PMR_AUDITIVO,15:00
35081,VMA,SMA,PMR_AUDITIVO,10:00
35082,JAR,NAR,PMR_ADULTO_MAYOR,18:00
35083,ANG,NAR,PMR_AUDITIVO,07:00
35084,GAM,NAR,PMR_ADULTO_MAYOR,10:00
35085,MAT,ANG,PMR_VISUAL,13:00
35086,MAT,NAR,PMR_SILLA,20:00
35087,MAT,ANG,PMR_ADULTO_MAYOR,19:00
35088,NAR,UNI,PMR_VISUAL,15:00
35089,VMA,PUE,PMR_AUDITIVO,08:00
35090,ANG,NAR,PMR_ADULTO_MAYOR,09:00
35091,UNI,MAT,PMR_AUDITIVO,15:00
35092,NAR,ANG,PMR_ADULTO_MAYOR,10:00
35093,MAT,VMA,PMR_ADULTO_MAYOR,14:00
35094,SMA,UNI,PMR_SILLA,08:00
35095,JAR,CUL,PMR_AUDITIVO,10:00
35096,PUE,NAR,PMR_VISUAL,08:00
35097,ANG,PUE,PMR_ADULTO_MAYOR,18:00
35098,PUE,CUL,PMR_AUDITIVO,11:00
35099,PUE,MAT,PMR_VISUAL,06:00
35100,NAR,ANG,PMR_ADULTO_MAYOR,10:00
35101,PUE,GAM,PMR_VISUAL,12:00
35102,GAM,SMA,PMR_AUDITIVO,12:00
35103,SMA,NAR,PMR_ADULTO_MAYOR,16:00
35104,CUL,UNI,PMR_SILLA,19:00
35105,ANG,GAM,PMR_VISUAL,16:00
35106,CUL,MAT,PMR_AUDITIVO,11:00
35107,ANG,PUE,PMR_ADULTO_MAYOR,17:00
35108,ANG,UNI,PMR_AUDITIVO,15:00
35109,VMA,JAR,PMR_SILLA,06:00
35110,CUL,PUE,PMR_AUDITIVO,06:00
35111,NAR,GAM,PMR_SILLA,20:00
35112,SMA,ANG,PMR_AUDITIVO,06:00
35113,MAT,NAR,PMR_ADULTO_MAYOR,10:00
35114,CUL,NAR,PMR_ADULTO_MAYOR,07:00
35115,GAM,UNI,PMR_AUDITIVO,07:00
35116,UNI,GAM,PMR_ADULTO_MAYOR,16:00
35117,CUL,GAM,PMR_AUDITIVO,08:00
35118,CUL,ANG,PMR_VISUAL,10:00
35119,JAR,NAR,PMR_SILLA,20:00
35120,GAM,PUE,PMR_VISUAL,07:00
35121,JAR,MAT,PMR_SILLA,13:00
35122,UNI,NAR,PMR_SILLA,11:00
35123,PUE,CUL,PMR_ADULTO_MAYOR,12:00
35124,PUE,MAT,PMR_ADULTO_MAYOR,15:00
35125,VMA,MAT,PMR_SILLA,13:00
35126,PUE,SMA,PMR_ADULTO_MAYOR,17:00
35127,VMA,UNI,PMR_ADULTO_MAYOR,19:00
35128,GAM,VMA,PMR_ADULTO_MAYOR,18:00
35129,PUE,SMA,PMR_SILLA,07:00
35130,ANG,MAT,PMR_VISUAL,18:00
35131,GAM,SMA,PMR_ADULTO_MAYOR,07:00
35132,CUL,SMA,PMR_ADULTO_MAYOR,20:00
35133,VMA,UNI,PMR_VISUAL,19:00
35134,UNI,VMA,PMR_AUDITIVO,19:00
35135,MAT,PUE,PMR_SILLA,16:00
35136,JAR,SMA,PMR_ADULTO_MAYOR,08:00
35137,SMA,GAM,PMR_VISUAL,17:00
35138,UNI,VMA,PMR_SILLA,18:00
35139,SMA,MAT,PMR_VISUAL,09:00
35140,SMA,CUL,PMR_VISUAL,19:00
35141,SMA,GAM,PMR_ADULTO_MAYOR,18:00
35142,PUE,CUL,PMR_ADULTO_MAYOR,07:00
35143,ANG,PUE,PMR_VISUAL,10:00
35144,UNI,CUL,PMR_ADULTO_MAYOR,13:00
35145,ANG,VMA,PMR_VISUAL,11:00
35146,JAR,NAR,PMR_AUDITIVO,15:00
35147,NAR,MAT,PMR_AUDITIVO,14:00
35148,MAT,NAR,PMR_ADULTO_MAYOR,07:00
35149,SMA,UNI,PMR_VISUAL,17:00
35150,NAR,CUL,PMR_VISUAL,19:00
35151,CUL,JAR,PMR_ADULTO_MAYOR,11:00
35152,JAR,CUL,PMR_SILLA,13:00
35153,VMA,NAR,PMR_AUDITIVO,09:00
35154,PUE,ANG,PMR_VISUAL,11:00
35155,CUL,ANG,PMR_ADULTO_MAYOR,13:00
35156,VMA,JAR,PMR_AUDITIVO,15:00
35157,JAR,ANG,PMR_AUDITIVO,20:00
35158,VMA,CUL,PMR_AUDITIVO,07:00
35159,VMA,ANG,PMR_SILLA,08:00
35160,PUE,SMA,PMR_AUDITIVO,20:00
35161,JAR,CUL,PMR_SILLA,17:00
35162,SMA,JAR,PMR_VISUAL,15:00
35163,VMA,UNI,PMR_SILLA,16:00
35164,MAT,VMA,PMR_ADULTO_MAYOR,17:00
35165,ANG,PUE,PMR_ADULTO_MAYOR,17:00
35166,NAR,GAM,PMR_ADULTO_MAYOR,15:00
35167,CUL,GAM,PMR_VISUAL,20:00
35168,CUL,MAT,PMR_SILLA,08:00
35169,NAR,ANG,PMR_VISUAL,14:00
35170,NAR,UNI,PMR_AUDITIVO,08:00
35171,ANG,VMA,PMR_VISUAL,06:00
35172,ANG,SMA,PMR_ADULTO_MAYOR,09:00
35173,GAM,ANG,PMR_SILLA,06:00
35174,NAR,CUL,PMR_ADULTO_MAYOR,06:00
35175,MAT,NAR,PMR_AUDITIVO,15:00
35176,VMA,NAR,PMR_SILLA,10:00
35177,UNI,JAR,PMR_ADULTO_MAYOR,16:00
35178,NAR,PUE,PMR_AUDITIVO,06:00
35179,GAM,UNI,PMR_ADULTO_MAYOR,07:00
35180,SMA,ANG,PMR_VISUAL,18:00
35181,SMA,JAR,PMR_ADULTO_MAYOR,13:00
35182,PUE,SMA,PMR_SILLA,10:00
35183,ANG,SMA,PMR_VISUAL,19:00
35184,NAR,VMA,PMR_ADULTO_MAYOR,06:00
35185,MAT,GAM,PMR_VISUAL,17:00
35186,UNI,NAR,PMR_ADULTO_MAYOR,14:00
35187,SMA,JAR,PMR_SILLA,18:00
35188,PUE,MAT,PMR_SILLA,06:00
35189,SMA,ANG,PMR_ADULTO_MAYOR,13:00
35190,SMA,MAT,PMR_VISUAL,20:00
35191,VMA,UNI,PMR_AUDITIVO,07:00
35192,NAR,JAR,PMR_VISUAL,10:00
35193,ANG,PUE,PMR_ADULTO_MAYOR,17:00
35194,PUE,GAM,PMR_SILLA,11:00
35195,ANG,UNI,PMR_AUDITIVO,10:00
35196,MAT,VMA,PMR_SILLA,07:00
35197,VMA,MAT,PMR_AUDITIVO,09:00
35198,NAR,PUE,PMR_VISUAL,07:00
35199,CUL,PUE,PMR_SILLA,15:00
35200,GAM,CUL,PMR_VISUAL,12:00
35201,ANG,MAT,PMR_VISUAL,17:00
35202,MAT,SMA,PMR_VISUAL,18:00
35203,SMA,VMA,PMR_AUDITIVO,09:00
35204,UNI,JAR,PMR_AUDITIVO,18:00
35205,VMA,SMA,PMR_ADULTO_MAYOR,12:00
35206,CUL,GAM,PMR_AUDITIVO,10:00
35207,ANG,MAT,PMR_AUDITIVO,12:00
35208,ANG,CUL,PMR_VISUAL,08:00
35209,NAR,MAT,PMR_SILLA,16:00
35210,VMA,UNI,PMR_AUDITIVO,11:00
35211,PUE,MAT,PMR_AUDITIVO,07:00
35212,CUL,ANG,PMR_AUDITIVO,16:00
35213,VMA,PUE,PMR_ADULTO_MAYOR,07:00
35214,MAT,JAR,PMR_AUDITIVO,18:00
35215,JAR,VMA,PMR_VISUAL,08:00
35216,MAT,UNI,PMR_VISUAL,09:00
35217,ANG,PUE,PMR_SILLA,19:00
35218,CUL,ANG,PMR_SILLA,13:00
35219,VMA,PUE,PMR_ADULTO_MAYOR,13:00
35220,UNI,ANG,PMR_ADULTO_MAYOR,12:00
35221,PUE,CUL,PMR_ADULTO_MAYOR,16:00
35222,ANG,NAR,PMR_ADULTO_MAYOR,10:00
35223,JAR,MAT,PMR_ADULTO_MAYOR,14:00
35224,PUE,GAM,PMR_ADULTO_MAYOR,06:00
35225,GAM,ANG,PMR_ADULTO_MAYOR,18:00
35226,CUL,NAR,PMR_VISUAL,06:00
35227,VMA,NAR,PMR_ADULTO_MAYOR,19:00
35228,NAR,JAR,PMR_SILLA,17:00
35229,CUL,VMA,PMR_SILLA,18:00
35230,NAR,PUE,PMR_ADULTO_MAYOR,07:00
35231,PUE,SMA,PMR_ADULTO_MAYOR,19:00
35232,SMA,CUL,PMR_VISUAL,06:00
35233,PUE,ANG,PMR_AUDITIVO,19:00
35234,NAR,GAM,PMR_SILLA,11:00
35235,GAM,JAR,PMR_SILLA,06:00
35236,VMA,MAT,PMR_ADULTO_MAYOR,09:00
35237,SMA,JAR,PMR_ADULTO_MAYOR,06:00
35238,NAR,UNI,PMR_ADULTO_MAYOR,07:00
35239,NAR,JAR,PMR_ADULTO_MAYOR,15:00
35240,UNI,PUE,PMR_VISUAL,09:00
35241,GAM,SMA,PMR_SILLA,09:00
35242,JAR,ANG,PMR_AUDITIVO,10:00
35243,VMA,ANG,PMR_SILLA,17:00
35244,PUE,SMA,PMR_AUDITIVO,20:00
35245,MAT,NAR,PMR_AUDITIVO,06:00
35246,UNI,ANG,PMR_VISUAL,12:00
35247,VMA,GAM,PMR_VISUAL,16:00
35248,NAR,ANG,PMR_AUDITIVO,08:00
35249,VMA,UNI,PMR_AUDITIVO,18:00
35250,SMA,GAM,PMR_VISUAL,19:00
35251,SMA,PUE,PMR_AUDITIVO,08:00
35252,PUE,GAM,PMR_SILLA,10:00
35253,GAM,NAR,PMR_AUDITIVO,17:00
35254,CUL,VMA,PMR_VISUAL,20:00
35255,CUL,GAM,PMR_SILLA,10:00
35256,VMA,GAM,PMR_SILLA,13:00
35257,NAR,VMA,PMR_ADULTO_MAYOR,17:00
35258,CUL,ANG,PMR_VISUAL,17:00
35259,GAM,MAT,PMR_AUDITIVO,09:00
35260,NAR,VMA,PMR_SILLA,20:00
35261,MAT,VMA,PMR_AUDITIVO,19:00
35262,GAM,VMA,PMR_SILLA,14:00
35263,GAM,PUE,PMR_VISUAL,09:00
35264,UNI,GAM,PMR_VISUAL,19:00
35265,UNI,JAR,PMR_SILLA,15:00
35266,NAR,SMA,PMR_SILLA,08:00
35267,VMA,CUL,PMR_VISUAL,12:00
35268,JAR,GAM,PMR_VISUAL,14:00
35269,JAR,NAR,PMR_ADULTO_MAYOR,06:00
35270,VMA,CUL,PMR_ADULTO_MAYOR,17:00
35271,NAR,UNI,PMR_VISUAL,13:00
35272,PUE,CUL,PMR_ADULTO_MAYOR,14:00
35273,VMA,JAR,PMR_SILLA,10:00
35274,NAR,GAM,PMR_VISUAL,15:00
35275,MAT,UNI,PMR_AUDITIVO,08:00
35276,GAM,NAR,PMR_VISUAL,08:00
35277,JAR,VMA,PMR_AUDITIVO,18:00
35278,VMA,MAT,PMR_AUDITIVO,07:00
35279,SMA,PUE,PMR_SILLA,18:00
35280,PUE,CUL,PMR_SILLA,17:00
35281,MAT,GAM,PMR_ADULTO_MAYOR,07:00
35282,CUL,NAR,PMR_VISUAL,18:00
35283,PUE,GAM,PMR_SILLA,13:00
35284,JAR,NAR,PMR_SILLA,20:00
35285,CUL,ANG,PMR_VISUAL,10:00
35286,CUL,NAR,PMR_ADULTO_MAYOR,12:00
35287,NAR,UNI,PMR_VISUAL,12:00
35288,ANG,NAR,PMR_VISUAL,17:00
35289,ANG,UNI,PMR_VISUAL,14:00
35290,CUL,PUE,PMR_ADULTO_MAYOR,06:00
35291,SMA,PUE,PMR_VISUAL,18:00
35292,UNI,NAR,PMR_AUDITIVO,16:00
35293,SMA,PUE,PMR_VISUAL,12:00
35294,SMA,GAM,PMR_SILLA,15:00
35295,CUL,MAT,PMR_SILLA,20:00
35296,MAT,JAR,PMR_ADULTO_MAYOR,20:00
35297,SMA,JAR,PMR_VISUAL,10:00
35298,ANG,GAM,PMR_VISUAL,18:00
35299,GAM,SMA,PMR_ADULTO_MAYOR,19:00
35300,CUL,SMA,PMR_VISUAL,14:00
35301,UNI,VMA,PMR_AUDITIVO,09:00
35302,GAM,ANG,PMR_AUDITIVO,06:00
35303,UNI,GAM,PMR_AUDITIVO,17:00
35304,ANG,VMA,PMR_SILLA,11:00
35305,GAM,ANG,PMR_VISUAL,13:00
35306,CUL,ANG,PMR_ADULTO_MAYOR,06:00
35307,SMA,ANG,PMR_SILLA,12:00
35308,NAR,VMA,PMR_AUDITIVO,11:00
35309,JAR,VMA,PMR_AUDITIVO,07:00
35310,UNI,JAR,PMR_AUDITIVO,08:00
35311,PUE,MAT,PMR_VISUAL,10:00
35312,MAT,VMA,PMR_AUDITIVO,08:00
35313,GAM,NAR,PMR_VISUAL,14:00
35314,SMA,PUE,PMR_AUDITIVO,10:00
35315,PUE,JAR,PMR_SILLA,20:00
35316,VMA,PUE,PMR_ADULTO_MAYOR,11:00
35317,MAT,JAR,PMR_AUDITIVO,16:00
35318,GAM,PUE,PMR_SILLA,13:00
35319,NAR,GAM,PMR_VISUAL,06:00
35320,MAT,PUE,PMR_SILLA,18:00
35321,JAR,UNI,PMR_ADULTO_MAYOR,17:00
35322,PUE,SMA,PMR_VISUAL,11:00
35323,MAT,JAR,PMR_AUDITIVO,15:00
35324,ANG,VMA,PMR_ADULTO_MAYOR,18:00
35325,GAM,MAT,PMR_VISUAL,16:00
35326,CUL,JAR,PMR_AUDITIVO,19:00
35327,NAR,VMA,PMR_ADULTO_MAYOR,17:00
35328,NAR,PUE,PMR_VISUAL,20:00
35329,JAR,CUL,PMR_SILLA,16:00
35330,SMA,CUL,PMR_SILLA,16:00
35331,NAR,JAR,PMR_VISUAL,14:00
35332,UNI,JAR,PMR_AUDITIVO,06:00
35333,UNI,MAT,PMR_SILLA,16:00
35334,JAR,CUL,PMR_ADULTO_MAYOR,14:00
35335,VMA,MAT,PMR_VISUAL,19:00
35336,ANG,UNI,PMR_AUDITIVO,07:00
35337,ANG,SMA,PMR_AUDITIVO,11:00
35338,VMA,GAM,PMR_AUDITIVO,16:00
35339,NAR,MAT,PMR_VISUAL,18:00
35340,CUL,UNI,PMR_SILLA,13:00
35341,CUL,SMA,PMR_SILLA,07:00
35342,UNI,SMA,PMR_VISUAL,09:00
35343,UNI,SMA,PMR_ADULTO_MAYOR,07:00
35344,CUL,NAR,PMR_ADULTO_MAYOR,16:00
35345,ANG,NAR,PMR_SILLA,09:00
35346,MAT,SMA,PMR_SILLA,19:00
35347,UNI,CUL,PMR_AUDITIVO,13:00
35348,CUL,SMA,PMR_ADULTO_MAYOR,20:00
35349,JAR,UNI,PMR_VISUAL,06:00
35350,VMA,SMA,PMR_SILLA,16:00
35351,CUL,UNI,PMR_ADULTO_MAYOR,18:00
35352,PUE,JAR,PMR_AUDITIVO,18:00
35353,NAR,PUE,PMR_VISUAL,12:00
35354,JAR,CUL,PMR_AUDITIVO,09:00
35355,NAR,UNI,PMR_AUDITIVO,13:00
35356,GAM,JAR,PMR_AUDITIVO,16:00
35357,JAR,MAT,PMR_ADULTO_MAYOR,08:00
35358,VMA,SMA,PMR_AUDITIVO,14:00
35359,PUE,MAT,PMR_SILLA,15:00
35360,NAR,SMA,PMR_AUDITIVO,16:00
35361,UNI,CUL,PMR_VISUAL,10:00
35362,MAT,NAR,PMR_SILLA,11:00
35363,UNI,PUE,PMR_ADULTO_MAYOR,11:00
35364,VMA,NAR,PMR_AUDITIVO,13:00
35365,MAT,CUL,PMR_VISUAL,12:00
35366,NAR,CUL,PMR_AUDITIVO,11:00
35367,PUE,CUL,PMR_VISUAL,06:00
35368,VMA,SMA,PMR_SILLA,06:00
35369,MAT,PUE,PMR_AUDITIVO,17:00
35370,MAT,CUL,PMR_ADULTO_MAYOR,16:00
35371,GAM,JAR,PMR_ADULTO_MAYOR,07:00
35372,NAR,UNI,PMR_ADULTO_MAYOR,09:00
35373,SMA,JAR,PMR_ADULTO_MAYOR,07:00
35374,CUL,ANG,PMR_AUDITIVO,14:00
35375,PUE,MAT,PMR_ADULTO_MAYOR,19:00
35376,PUE,ANG,PMR_SILLA,17:00
35377,UNI,SMA,PMR_SILLA,19:00
35378,PUE,JAR,PMR_VISUAL,19:00
35379,MAT,GAM,PMR_SILLA,07:00
35380,SMA,PUE,PMR_VISUAL,06:00
35381,ANG,MAT,PMR_VISUAL,16:00
35382,UNI,PUE,PMR_VISUAL,13:00
35383,JAR,UNI,PMR_ADULTO_MAYOR,20:00
35384,UNI,PUE,PMR_SILLA,12:00
35385,MAT,JAR,PMR_VISUAL,13:00
35386,CUL,GAM,PMR_AUDITIVO,17:00
35387,SMA,UNI,PMR_ADULTO_MAYOR,07:00
35388,JAR,SMA,PMR_VISUAL,08:00
35389,MAT,JAR,PMR_AUDITIVO,10:00
35390,CUL,VMA,PMR_VISUAL,17:00
35391,GAM,ANG,PMR_VISUAL,14:00
35392,UNI,MAT,PMR_AUDITIVO,15:00
35393,CUL,SMA,PMR_AUDITIVO,06:00
35394,NAR,ANG,PMR_ADULTO_MAYOR,13:00
35395,JAR,GAM,PMR_ADULTO_MAYOR,12:00
35396,ANG,PUE,PMR_ADULTO_MAYOR,08:00
35397,VMA,GAM,PMR_ADULTO_MAYOR,12:00
35398,VMA,CUL,PMR_VISUAL,16:00
35399,VMA,SMA,PMR_VISUAL,18:00
35400,VMA,NAR,PMR_VISUAL,14:00
35401,SMA,UNI,PMR_SILLA,15:00
35402,UNI,JAR,PMR_SILLA,08:00
35403,ANG,SMA,PMR_AUDITIVO,17:00
35404,JAR,UNI,PMR_AUDITIVO,08:00
35405,JAR,NAR,PMR_VISUAL,12:00
35406,SMA,VMA,PMR_VISUAL,20:00
35407,CUL,NAR,PMR_SILLA,12:00
35408,GAM,VMA,PMR_ADULTO_MAYOR,19:00
35409,CUL,VMA,PMR_SILLA,10:00
35410,GAM,CUL,PMR_ADULTO_MAYOR,14:00
35411,GAM,PUE,PMR_SILLA,07:00
35412,VMA,JAR,PMR_VISUAL,19:00
35413,MAT,CUL,PMR_SILLA,08:00
35414,UNI,ANG,PMR_AUDITIVO,12:00
35415,VMA,ANG,PMR_SILLA,11:00
35416,ANG,NAR,PMR_VISUAL,18:00
35417,NAR,JAR,PMR_ADULTO_MAYOR,09:00
35418,SMA,NAR,PMR_AUDITIVO,18:00
35419,CUL,SMA,PMR_VISUAL,13:00
35420,MAT,SMA,PMR_ADULTO_MAYOR,09:00
35421,UNI,PUE,PMR_AUDITIVO,17:00
35422,GAM,UNI,PMR_ADULTO_MAYOR,08:00
35423,NAR,ANG,PMR_SILLA,17:00
35424,MAT,UNI,PMR_VISUAL,19:00
35425,SMA,ANG,PMR_VISUAL,10:00
35426,MAT,GAM,PMR_AUDITIVO,15:00
35427,PUE,JAR,PMR_ADULTO_MAYOR,20:00
35428,UNI,ANG,PMR_ADULTO_MAYOR,10:00
35429,CUL,UNI,PMR_AUDITIVO,13:00
35430,GAM,ANG,PMR_ADULTO_MAYOR,07:00
35431,UNI,JAR,PMR_AUDITIVO,09:00
35432,CUL,JAR,PMR_AUDITIVO,20:00
35433,CUL,JAR,PMR_ADULTO_MAYOR,13:00
35434,CUL,GAM,PMR_AUDITIVO,16:00
35435,UNI,ANG,PMR_SILLA,18:00
35436,VMA,CUL,PMR_ADULTO_MAYOR,12:00
35437,MAT,CUL,PMR_VISUAL,16:00
35438,UNI,NAR,PMR_AUDITIVO,11:00
35439,GAM,VMA,PMR_SILLA,09:00
35440,NAR,GAM,PMR_ADULTO_MAYOR,09:00
35441,UNI,NAR,PMR_ADULTO_MAYOR,09:00
35442,MAT,ANG,PMR_SILLA,18:00
35443,CUL,JAR,PMR_VISUAL,11:00
35444,UNI,PUE,PMR_VISUAL,11:00
35445,VMA,PUE,PMR_SILLA,11:00
35446,ANG,PUE,PMR_ADULTO_MAYOR,09:00
35447,CUL,UNI,PMR_ADULTO_MAYOR,17:00
35448,JAR,GAM,PMR_AUDITIVO,17:00
35449,JAR,CUL,PMR_AUDITIVO,14:00
35450,VMA,MAT,PMR_ADULTO_MAYOR,19:00
35451,PUE,VMA,PMR_SILLA,08:00
35452,JAR,ANG,PMR_VISUAL,19:00
35453,ANG,NAR,PMR_SILLA,12:00
35454,CUL,ANG,PMR_SILLA,15:00
35455,MAT,GAM,PMR_AUDITIVO,14:00
35456,JAR,NAR,PMR_AUDITIVO,12:00
35457,JAR,MAT,PMR_SILLA,10:00
35458,PUE,GAM,PMR_ADULTO_MAYOR,15:00
35459,ANG,MAT,PMR_ADULTO_MAYOR,15:00
35460,JAR,ANG,PMR_ADULTO_MAYOR,11:00
35461,JAR,CUL,PMR_VISUAL,17:00
35462,JAR,GAM,PMR_ADULTO_MAYOR,20:00
35463,ANG,PUE,PMR_ADULTO_MAYOR,14:00
35464,ANG,GAM,PMR_SILLA,14:00
35465,NAR,MAT,PMR_ADULTO_MAYOR,11:00
35466,VMA,PUE,PMR_VISUAL,17:00
35467,JAR,GAM,PMR_AUDITIVO,11:00
35468,JAR,UNI,PMR_ADULTO_MAYOR,17:00
35469,MAT,PUE,PMR_VISUAL,16:00
35470,PUE,SMA,PMR_VISUAL,16:00
35471,UNI,VMA,PMR_SILLA,14:00
35472,MAT,CUL,PMR_AUDITIVO,07:00
35473,JAR,VMA,PMR_ADULTO_MAYOR,19:00
35474,UNI,ANG,PMR_SILLA,17:00
35475,ANG,CUL,PMR_ADULTO_MAYOR,12:00
35476,UNI,MAT,PMR_VISUAL,13:00
35477,NAR,MAT,PMR_AUDITIVO,17:00
35478,GAM,ANG,PMR_ADULTO_MAYOR,16:00
35479,NAR,CUL,PMR_VISUAL,19:00
35480,JAR,NAR,PMR_SILLA,11:00
35481,VMA,SMA,PMR_SILLA,07:00
35482,JAR,NAR,PMR_SILLA,07:00
35483,CUL,VMA,PMR_ADULTO_MAYOR,17:00
35484,VMA,UNI,PMR_ADULTO_MAYOR,12:00
35485,MAT,UNI,PMR_AUDITIVO,16:00
35486,VMA,SMA,PMR_SILLA,17:00
35487,JAR,CUL,PMR_VISUAL,19:00
35488,NAR,JAR,PMR_AUDITIVO,06:00
35489,CUL,VMA,PMR_VISUAL,17:00
35490,MAT,CUL,PMR_AUDITIVO,06:00
35491,PUE,JAR,PMR_SILLA,10:00
35492,NAR,CUL,PMR_ADULTO_MAYOR,17:00
35493,NAR,CUL,PMR_ADULTO_MAYOR,15:00
35494,SMA,VMA,PMR_SILLA,20:00
35495,ANG,PUE,PMR_AUDITIVO,20:00
35496,GAM,SMA,PMR_ADULTO_MAYOR,12:00
35497,UNI,NAR,PMR_SILLA,15:00
35498,UNI,MAT,PMR_ADULTO_MAYOR,18:00
35499,GAM,UNI,PMR_VISUAL,19:00
35500,JAR,SMA,PMR_SILLA,18:00
35501,GAM,MAT,PMR_AUDITIVO,06:00
35502,JAR,CUL,PMR_AUDITIVO,18:00
35503,VMA,GAM,PMR_SILLA,09:00
35504,GAM,NAR,PMR_VISUAL,16:00
35505,CUL,NAR,PMR_AUDITIVO,18:00
35506,JAR,UNI,PMR_VISUAL,18:00
35507,NAR,GAM,PMR_VISUAL,16:00
35508,JAR,GAM,PMR_VISUAL,07:00
35509,NAR,SMA,PMR_SILLA,20:00
35510,UNI,ANG,PMR_ADULTO_MAYOR,17:00
35511,ANG,GAM,PMR_VISUAL,11:00
35512,NAR,UNI,PMR_SILLA,18:00
35513,CUL,VMA,PMR_ADULTO_MAYOR,10:00
35514,MAT,SMA,PMR_ADULTO_MAYOR,08:00
35515,MAT,PUE,PMR_SILLA,07:00
35516,PUE,ANG,PMR_VISUAL,12:00
35517,MAT,NAR,PMR_VISUAL,07:00
35518,GAM,ANG,PMR_SILLA,10:00
35519,CUL,VMA,PMR_ADULTO_MAYOR,14:00
35520,SMA,PUE,PMR_SILLA,06:00
35521,CUL,ANG,PMR_ADULTO_MAYOR,12:00
35522,SMA,NAR,PMR_ADULTO_MAYOR,17:00
35523,NAR,SMA,PMR_SILLA,17:00
35524,PUE,NAR,PMR_VISUAL,15:00
35525,GAM,SMA,PMR_VISUAL,19:00
35526,UNI,CUL,PMR_VISUAL,19:00
35527,ANG,MAT,PMR_SILLA,17:00
35528,SMA,VMA,PMR_VISUAL,06:00
35529,VMA,JAR,PMR_SILLA,15:00
35530,UNI,CUL,PMR_SILLA,10:00
35531,GAM,VMA,PMR_SILLA,15:00
35532,NAR,CUL,PMR_ADULTO_MAYOR,10:00
35533,MAT,SMA,PMR_SILLA,14:00
35534,JAR,ANG,PMR_AUDITIVO,07:00
35535,JAR,SMA,PMR_ADULTO_MAYOR,19:00
35536,MAT,VMA,PMR_SILLA,14:00
35537,NAR,VMA,PMR_ADULTO_MAYOR,20:00
35538,NAR,UNI,PMR_ADULTO_MAYOR,14:00
35539,ANG,VMA,PMR_AUDITIVO,09:00
35540,ANG,SMA,PMR_VISUAL,10:00
35541,UNI,ANG,PMR_VISUAL,10:00
35542,MAT,GAM,PMR_AUDITIVO,15:00
35543,CUL,VMA,PMR_AUDITIVO,14:00
35544,UNI,VMA,PMR_AUDITIVO,09:00
35545,VMA,SMA,PMR_VISUAL,17:00
35546,GAM,VMA,PMR_AUDITIVO,07:00
35547,UNI,MAT,PMR_ADULTO_MAYOR,17:00
35548,CUL,PUE,PMR_SILLA,11:00
35549,GAM,PUE,PMR_VISUAL,15:00
35550,MAT,NAR,PMR_AUDITIVO,14:00
35551,GAM,ANG,PMR_ADULTO_MAYOR,09:00
35552,UNI,PUE,PMR_VISUAL,13:00
35553,NAR,MAT,PMR_AUDITIVO,13:00
35554,CUL,SMA,PMR_AUDITIVO,08:00
35555,VMA,GAM,PMR_SILLA,15:00
35556,NAR,SMA,PMR_SILLA,12:00
35557,CUL,MAT,PMR_SILLA,15:00
35558,NAR,MAT,PMR_VISUAL,08:00
35559,NAR,CUL,PMR_SILLA,10:00
35560,JAR,SMA,PMR_ADULTO_MAYOR,18:00
35561,UNI,MAT,PMR_VISUAL,16:00
35562,ANG,SMA,PMR_ADULTO_MAYOR,16:00
35563,GAM,NAR,PMR_VISUAL,06:00
35564,UNI,PUE,PMR_AUDITIVO,14:00
35565,GAM,VMA,PMR_VISUAL,08:00
35566,VMA,MAT,PMR_SILLA,11:00
35567,SMA,MAT,PMR_VISUAL,14:00
35568,VMA,MAT,PMR_SILLA,17:00
35569,NAR,JAR,PMR_VISUAL,19:00
35570,ANG,UNI,PMR_VISUAL,06:00
35571,UNI,NAR,PMR_SILLA,13:00
35572,GAM,SMA,PMR_SILLA,14:00
35573,PUE,SMA,PMR_VISUAL,16:00
35574,NAR,UNI,PMR_ADULTO_MAYOR,12:00
35575,MAT,UNI,PMR_AUDITIVO,16:00
35576,GAM,SMA,PMR_ADULTO_MAYOR,09:00
35577,NAR,JAR,PMR_ADULTO_MAYOR,14:00
35578,SMA,GAM,PMR_SILLA,10:00
35579,ANG,UNI,PMR_AUDITIVO,13:00
35580,UNI,VMA,PMR_AUDITIVO,15:00
35581,GAM,ANG,PMR_VISUAL,17:00
35582,UNI,SMA,PMR_ADULTO_MAYOR,09:00
35583,UNI,SMA,PMR_ADULTO_MAYOR,09:00
35584,SMA,GAM,PMR_AUDITIVO,19:00
